userid,modelScore
5106,0.264408477
5107,0.156052131
5108,0.180868116
5109,0.178067066
5110,0.139304656
5111,0.251783131
5112,-0.050400803
5113,-0.067539716
5114,0.266521086
5115,0.051542707
5116,0.192889471
5117,0.190099342
5118,0.410665962
5119,-0.061240191
5120,0.400078259
5121,0.259697165
5122,-0.274984152
5123,0.196602521
5124,0.019390627
5125,0.213540598
5126,0.041779016
5127,0.304991962
5128,-0.140978368
5129,0.043051869
5130,0.011382341
5131,-0.155705615
5132,0.132853755
5133,0.115821566
5134,0.324199426
5135,0.29025372
5136,0.052405216
5137,0.280724327
5138,-0.136371277
5139,-0.176507019
5140,0.217050614
5141,0.06494827
5142,-0.021958504
5143,-0.01601805
5144,0.2088983
5145,-0.144215646
5146,0.292915858
5148,0.043713687
5149,-0.000190912
5150,0.181489255
5151,0.497411348
5152,0.270387167
5153,0.515790834
5154,-0.137914834
5155,-0.051563576
5156,0.258359335
5157,0.066074336
5158,0.385812927
5159,0.298016499
5160,0.024590969
5161,0.155947645
5162,0.368585067
5163,0.053089602
5164,0.015533639
5165,0.064001704
5166,0.267987692
5167,0.010057065
5168,0.31689086
5169,0.439719576
5170,0.416958085
5171,0.413695612
5172,0.112320935
5173,0.155056345
5174,0.00814876
5175,0.413492212
5176,0.036982013
5177,-0.049009118
5178,0.138717091
5179,0.135014766
5180,0.45044077
5181,0.195244082
5182,0.0446629
5183,0.052077684
5184,0.243360332
5185,0.274604983
5186,0.036152949
5187,0.283053286
5188,0.012341166
5189,-0.013969841
5190,0.074144178
5191,0.207581787
5192,0.122164102
5193,-0.061450146
5194,0.3950415
5195,0.15438048
5196,0.03047185
5197,0.000812673
5198,0.147360523
5199,0.23826745
5200,0.081249578
5201,0.011149964
5202,-0.026331059
5203,0.065457832
5204,0.273773423
5205,0.071510801
5206,0.041271166
5207,-0.055740851
5208,-0.066996264
5209,0.236884447
5210,-0.057729326
5211,0.345858794
5212,0.071118723
5838,0.357077363
5839,0.158698508
5840,-0.021523382
5841,0.096547919
5842,0.368220517
5843,0.142717091
5844,-0.215648248
5845,0.144886627
5846,-0.009545548
5847,0.148369768
5848,0.289840048
5849,0.044420572
5850,-0.039197652
5851,0.196976138
5852,0.335215039
5853,-0.457322464
5854,-0.003809591
5855,0.022272728
5856,-0.092275384
5857,0.135452638
5858,0.011472739
5859,-0.005322514
5860,0.239042569
5861,0.075801171
5862,0.057880368
5863,0.277337263
5864,0.212008565
5865,0.289521564
5866,0.219207285
5867,0.31298502
5868,0.072964889
5869,0.064855105
5870,-0.089806912
5871,-0.001539264
5872,0.018480923
5873,0.13533855
5874,0.027055386
5875,0.111986817
5876,0.169557982
5877,-0.078530422
5878,-0.047191345
5879,0.122172466
5880,0.098800641
5881,0.196811898
5882,0.149346441
5883,0.144403195
5884,-0.244337895
5885,-0.017272532
5886,0.0101383
5887,0.092185676
5888,0.394704518
5889,0.559758873
5890,0.286703802
5891,0.288688933
5892,0.289467695
5893,0.399182643
5894,0.083252859
5895,-0.051453665
5896,-0.273489276
5897,0.097754144
5898,-0.044523022
5899,0.197468363
5900,0.17422304
5901,0.04333176
5902,0.223565253
5903,0.056240694
5904,-0.1343732
5905,0.066772115
5906,0.063731339
5907,0.058246299
5908,0.195239434
5909,0.086269816
5910,0.122483933
5911,0.230441489
5912,0.141563786
5913,0.096107018
5914,0.09487389
5915,0.045202591
5916,0.180091857
5917,-0.028968683
5918,0.124784659
5919,0.01075867
5920,0.327914558
5921,0.059253092
5922,0.378350265
5923,0.450416224
5924,-0.026337462
5925,0.185181068
5926,0.228843312
5927,-0.109941195
5928,0.123717365
5929,0.090526728
5930,0.024822539
5931,-0.000945067
5932,-0.050968264
5933,-0.028445111
5934,-0.082621034
5935,0.141389534
5936,0.321609989
5937,-0.044583841
5938,0.190232751
5939,0.327559769
5940,-0.094883371
5941,0.034168425
5942,0.420511373
5943,0.302114692
5944,0.275522068
5945,0.056663435
5946,0.362139286
5947,0.102104419
5948,0.084558357
5949,-0.033782684
5950,0.257631156
5951,0.467883428
5952,0.132858716
5953,0.241633405
5954,-0.053349285
5955,-0.044234653
5956,-0.187377409
5957,0.249113204
5958,-0.096558018
5959,0.123359262
5960,0.186940363
5961,0.113935881
5962,0.211604129
5963,-0.113662534
5964,0.365310834
5965,0.07892025
5966,0.176548311
5967,0.295600744
5968,-0.096740147
5969,-0.002437696
5970,-0.040514087
5971,-0.251822108
5972,0.401661556
5973,-0.052215558
5974,0.166463505
5975,-0.144830263
5976,0.231069441
5977,0.265111266
5978,-0.065275467
5979,-0.038368662
5980,0.271618825
5981,0.634075907
5982,0.153752174
5983,0.02779768
5984,0.205577095
5985,0.461057649
5986,0.152347968
5987,-0.018955988
5988,0.185287297
5989,0.056895707
5990,-0.044949145
5991,0.062651321
5992,0.004013597
5993,0.105106635
5994,-0.108590526
5995,0.228964417
5996,0.024342053
5997,0.06208957
5998,0.104146962
5999,0.088075365
6000,-0.27525301
6001,0.026703269
6002,0.368860257
6003,0.051287613
6004,0.147230423
6005,0.198186043
6006,0.111699704
6007,0.336519919
6008,0.173116319
6009,-0.048373049
6010,0.016643908
6011,-0.105905889
6012,0.166144398
6013,0.106354081
6014,0.279122469
6015,0.015816819
6016,0.254580032
6017,0.188763789
6018,0.306695609
6019,0.213376498
6020,0.190119242
6021,0.144844799
6022,0.155440051
6023,-0.052236277
6024,0.115548729
6025,-0.023632583
6026,0.11493246
6027,0.143232394
6028,0.169045586
6029,0.013415641
6030,-0.226257278
6031,0.071631222
6032,0.207843531
6033,0.429361163
6034,0.356613693
6035,0.293487479
6036,0.03207101
6037,0.098982168
6038,0.30814843
6039,-0.067061755
6040,-0.164976954
6041,-0.145675569
6042,0.041997912
6043,0.259457531
6044,0.240707679
6045,0.094320181
6046,0.326592205
6047,-0.074838752
6048,0.171615646
6049,-0.008854296
6050,0.255094719
6051,0.155085272
6052,0.379160751
6053,-0.065890252
6054,-0.040082783
6055,0.133647576
6056,0.043449531
6057,0.413172378
6058,0.184249122
6059,0.055457202
6060,0.210966003
6061,0.071351744
6062,0.181859738
6063,0.067406545
6064,-0.0440159
6065,0.045205913
6066,-0.273543544
6067,0.121230629
6068,0.098043732
6069,0.225344916
6070,0.416708741
6071,0.377179141
6072,0.407680834
6073,0.219547341
6074,-0.012837839
6075,0.041667244
6076,-0.066643739
6077,0.430886709
6078,-0.286546117
6079,0.004466876
6080,0.346513947
6081,-0.101929981
6082,-0.079890773
6083,0.143771654
6084,-0.147004727
6085,-0.074935465
6086,0.318386271
6087,0.162008875
6088,0.103962861
6089,-0.043753135
6090,0.049505469
6091,0.392439956
6092,0.146445031
6093,0.250922574
6094,0.314055235
6095,0.017309138
6096,0.570129946
6097,-0.097880922
6098,0.066631886
6099,0.38439676
6100,0.080400606
6101,0.105136295
6102,-0.003246495
6103,0.055716892
6104,0.167250766
6105,0.239770937
6106,0.427635255
6107,0.167831646
6108,-0.018015819
6109,0.044970657
6110,0.084510202
6111,0.053585057
6112,0.238065611
6113,0.294790607
6114,0.193423861
6115,0.169601636
6116,0.202204099
6117,0.061776891
6118,-0.013835989
6119,0.33850324
6120,0.232720021
6121,0.019793212
6122,-0.045316139
6123,-0.053284329
6124,0.085219042
6125,0.362243394
6126,0.121170698
6127,0.053201517
6128,-0.011533578
6129,-0.091041391
6130,0.143197018
6131,0.52285555
6132,0.086209013
6133,-0.115573051
6134,0.178240796
6135,0.214392251
6136,0.097509643
6137,0.314034221
6138,-0.219037258
6139,-0.013141857
6140,0.196823001
6141,0.367938356
6142,0.187520184
6143,0.073022024
6144,0.138868974
6145,-0.063834477
6146,0.388793332
6147,0.090917074
6148,-0.063090385
6149,-0.059210771
6150,-0.033276989
6151,-0.100050218
6152,0.14170034
6153,-0.027968008
6154,0.31339417
6155,-0.02068173
6156,0.399941313
6157,0.294887485
6158,0.017465136
6159,-0.123964433
6160,-0.010218834
6161,0.214434907
6162,-0.125277327
6163,0.495327338
6164,0.034062444
6165,-0.104012125
6166,0.177828912
6167,0.202036496
6168,0.020908064
6169,0.016569548
6170,0.486618345
6171,0.163270514
6172,-0.157829706
6173,0.066742667
6174,-0.09561001
6175,-0.007056821
6176,0.370287571
6177,0.223815415
6178,0.254843105
6179,0.436261009
6180,0.113862927
6181,0.457629361
6182,-0.025861837
6183,0.506581221
6184,0.100993268
6185,0.171898735
6186,0.229478008
6187,-0.070464055
6188,0.042232289
6189,-0.168637179
6190,0.117740253
6191,0.308955302
6192,0.118666822
6193,0.300667957
6194,0.259331133
6195,0.014218706
6196,-0.041684704
6197,0.18322736
6198,0.099689539
6199,-0.425450308
6200,0.082988178
6201,0.028425744
6202,-0.174252951
6203,0.06843246
6204,0.12683726
6205,0.32661939
6206,0.232881049
6207,0.156818875
6208,-0.103856249
6209,0.090890618
6210,-0.017592985
6211,0.229876314
6212,0.351532529
6213,0.237844353
6214,0.167633723
6215,0.205170177
6216,-0.190736906
6217,0.121591448
6218,-0.041687973
6219,-0.03714799
6220,0.114208602
6221,0.151676344
6222,-0.138356952
6223,0.102064141
6224,-0.043735991
6225,0.155888875
6226,0.32986075
6227,0.401251249
6228,0.037250466
6229,0.084834989
6230,0.441838966
6231,-0.136549827
6232,0.433441412
6233,0.015383229
6234,0.146654276
6235,-0.227012205
6236,0.229569175
6237,0.234210317
6238,0.055235281
6239,0.413722301
6240,-0.032742583
6241,-0.0103244
6242,-0.084927829
6243,0.086260584
6244,0.168670985
6245,0.269781842
6246,-0.009620109
6247,0.417696526
6248,0.170910328
6249,-0.056143916
6250,0.19146223
6251,0.336896359
6252,0.097477125
6253,0.12621215
6254,0.211761105
7090,-0.066898058
7091,0.007619719
7092,0.170018743
7093,-0.01454191
7094,-0.007351452
7095,0.08530427
7096,0.290547548
7097,0.283716913
7098,0.058501472
7099,0.042711603
7100,0.206843431
7101,0.345966748
7102,0.102198582
7103,0.123957182
7104,0.137780064
7105,0.224697696
7106,0.246999495
7107,-0.290845974
7108,0.186660548
7109,0.435695825
7110,-0.024307926
7111,0.214936397
7112,0.393723483
7113,-0.177353808
7114,0.078250705
7115,0.089140186
7116,0.085197936
7117,0.369356756
7118,0.107661295
7119,0.122375777
7120,0.124685219
7121,0.104801147
7122,0.490380796
7123,0.334512094
7124,0.262476042
7125,-0.087243921
7126,-0.063791376
7127,0.199003
7128,0.059394989
7129,-0.017440356
7130,0.088109779
7131,0.424048872
7132,0.126441803
7133,-0.065942445
7134,0.259808349
7135,0.185871107
7136,0.207993348
7137,0.057023061
7138,0.088615901
7139,-0.105886239
7140,0.242418115
7141,0.068767527
7142,0.132850195
7143,0.044626071
7144,-0.026657708
7145,0.386360893
7146,-0.052061279
7147,0.073648839
7148,0.086250739
7149,0.03947014
7150,0.109768069
7151,0.281434306
7152,0.169227306
7153,-0.12615947
7154,0.360920931
7155,0.222383137
7156,0.057970398
7157,0.303935559
7158,-0.003928196
7159,0.17102012
7160,0.169787538
7161,0.091659065
7162,-0.215171554
7163,0.237058127
7164,0.118246534
7165,0.186115803
7166,-0.238838437
7167,-0.069889109
7168,0.047880568
7169,0.267402998
7170,0.022165216
7171,0.222055979
7172,0.191377469
7173,0.167068239
7174,0.053766798
7175,0.100912074
7176,0.291897714
7177,0.042238183
7178,0.01019252
7179,0.052923774
7180,-0.041611704
7181,0.102015593
7182,0.534100698
7183,0.105814273
7184,0.251425114
7185,0.46725531
7186,-0.053776484
7187,0.33693638
7188,0.256805536
7189,-0.293580987
7190,-0.054063286
7191,0.236159475
7192,0.16381627
7193,-0.004569568
7194,0.11978619
7195,0.214365979
7196,0.327164794
7197,0.338110532
7198,0.236057912
7199,0.121704498
7200,-0.226565679
7201,0.134401381
7202,-0.099539062
7203,0.181342985
7204,0.244558619
7205,0.155275569
7206,0.169002101
7207,-0.026963044
7208,-0.077658323
7209,0.308219679
7210,0.046718324
7211,-0.008123562
7212,0.250538904
7213,0.121005341
7214,0.226874045
7215,0.380752821
7216,0.390259966
7217,0.189954251
7218,0.524964151
7219,0.142273591
7220,0.185665955
7221,0.234107126
7222,-0.167693304
7223,-0.189536362
7224,0.068541081
7225,0.248781688
7226,0.4160023
7227,0.075400966
7228,0.142312799
7229,0.584708357
7230,0.010644286
7231,0.196644185
7232,0.034755138
7233,0.025661743
7234,0.221938494
7235,0.477629367
7236,0.005263696
7237,-0.040438365
7238,-0.031539938
7239,0.188145599
7240,0.104301258
7241,0.056180401
7242,0.352580265
7243,-0.13071722
7244,0.120756272
7245,0.152051049
7246,-0.027364623
7247,0.1429059
7248,0.308863488
7249,0.229117537
7250,-0.223703246
7251,0.044303227
7252,0.240592784
7253,0.341869231
7254,-0.093375423
7255,0.191508653
7256,-0.032648821
7257,0.020105895
7258,-0.020587203
7259,-0.034247177
7260,0.0683735
7261,0.448930901
7262,-0.04616621
7263,0.261837926
7264,0.212397377
7265,0.043241254
7266,0.111075561
7267,0.081160405
7268,-0.130103088
7269,0.230827981
7270,-0.154213678
7271,-0.058698277
7272,-0.175859209
7273,0.369535399
7274,0.178528768
7275,0.185112005
7276,0.211667965
7277,0.241784458
7278,-0.115972557
7279,-0.023402549
7280,-0.056293864
7281,0.520690598
7282,0.439398658
7283,0.061347877
7284,0.546180155
7285,0.108383566
7286,-0.055697466
7287,0.242399084
7288,-0.032937519
7289,0.26334401
7290,0.045891481
7291,0.084569459
7292,0.398199238
7293,0.2081071
7294,0.152437661
7295,0.06692191
7296,0.009008219
7297,0.174089707
7298,0.196079159
7299,0.251077881
7300,0.143942058
7301,0.309750965
7302,0.049209329
7303,0.16185869
7304,0.273778002
7305,0.295571091
7306,0.021680306
7307,0.156904849
7308,0.292429276
7309,-0.079350704
7310,-0.032549283
7311,0.264495084
7312,-0.200985116
7313,0.259721506
7314,0.483698261
7315,0.07109039
7316,-0.263290979
7317,0.03103117
7318,0.376677997
7319,0.121045887
7320,0.127022092
7321,0.104733246
7322,0.193348312
7323,-0.051893213
7324,0.395498398
7325,0.066375057
7326,0.108256208
7327,0.176633816
7328,0.003814086
7329,0.277218427
7330,0.347010783
7331,0.126097063
7332,-0.061750488
7333,0.111295285
7334,-0.062870825
7335,0.33499224
7336,0.296616972
7337,0.349007671
7338,-0.036152964
7339,-0.012657685
7340,0.072931824
7341,0.240896702
7342,0.174536069
7343,0.052256154
7344,0.38549438
7345,0.449986867
7346,0.13424668
7347,-0.184284481
7348,0.465899178
7349,0.227870736
7350,0.092284373
7351,0.085676819
7352,-0.322268518
7353,-0.043378759
7354,0.308524807
7355,0.129041548
7356,-0.025926516
7357,0.088876205
7358,-0.122029717
7359,0.244322293
7360,0.313660926
7361,0.203927703
7362,0.071651675
7363,-0.031671749
7364,0.211755446
7365,0.303200859
7366,0.112451969
7367,0.132869214
7368,0.230002126
7369,0.138819747
7370,0.464238047
7371,0.125226777
7372,0.312648444
7373,0.349004389
7374,0.212263138
7375,0.152733525
7376,0.149939761
7377,0.058110077
7378,0.145220547
7379,0.121093783
7380,-0.03289247
7381,0.312667955
7382,-0.047702288
7383,0.29532355
7384,-0.017155501
7385,0.318017334
7386,0.194850307
7387,-0.027039841
7388,0.28371513
7389,0.263161297
7390,0.284115861
7391,-0.26419744
7392,0.184733936
7393,0.45763018
7394,0.08752134
7395,-0.036305225
7396,-0.150244331
7397,0.390880068
7398,0.055975553
7399,-0.014519074
7400,0.090164183
7401,0.007752487
7402,-0.098511079
7403,0.146827385
7404,-0.074515474
7405,0.222618737
7406,0.015602672
7407,0.129885321
7408,0.246997929
7409,-0.147602797
7410,0.12858254
7411,0.101381333
7412,0.191283828
7413,-0.105744131
7414,-0.229150472
7415,0.465784379
7416,-0.026506502
7417,0.161695204
7418,-0.027965916
7419,0.092932193
7420,0.125780687
7421,0.001312373
7422,0.11229334
7423,0.15655595
7424,0.260423775
7425,0.238186742
7426,-0.260672111
7427,0.015070223
7428,-0.174552578
7429,0.514622402
7430,-0.025670076
7431,0.338389379
7432,0.192841719
7433,-0.062663637
7434,0.320745685
7435,-0.034288735
7436,0.021569981
7437,0.456719556
7438,0.319852738
7439,-0.033326193
7440,0.329059694
7442,0.189247308
7443,-0.22329875
7444,0.058203219
7445,0.334788129
7446,0.00165061
7447,0.053022251
7448,0.099783465
7449,0.073767731
7450,0.162236703
7451,0.200402193
7452,0.182753732
7453,-0.017997924
7454,0.165501691
7455,-0.034072191
7456,0.085795772
7457,0.210228616
7458,0.114279683
7459,-0.000542778
7460,0.294088603
7461,0.224139519
7462,0.149413198
7463,0.050018702
7464,0.139003021
7465,-0.154816303
7466,0.157882083
7467,0.04380542
7468,0.112322405
7469,0.396680288
7470,0.288349836
7471,0.193268741
7472,0.094429823
7473,0.215002081
7474,0.105056626
7475,0.148424539
7476,-0.099371403
7477,-0.003972022
7478,0.1731644
7479,0.311810167
